0	1
1	0.694966
2	0.504058
3	0.376849
4	0.288176
5	0.22404
6	0.176772
7	0.141036
8	0.114455
9	0.0939018
10	0.0772552
11	0.0638384
12	0.0539038
13	0.0455865
14	0.0393246
15	0.0337729
16	0.0293155
17	0.0248975
18	0.0206407
19	0.0179099
20	0.0155042
21	0.0125681
22	0.0106068
23	0.00915997
24	0.00799129
25	0.0075626
26	0.00727148
27	0.00625898
28	0.00558974
29	0.0046272
30	0.00350348
31	0.00357147
32	0.00362183
33	0.00382012
34	0.00400185
35	0.00352539
36	0.00326841
37	0.00307129
38	0.00168708
39	0.0012431
40	0.000887106
41	-0.000203423
42	0.000473803
43	0.000572442
44	0.00168381
45	0.00326935
46	0.00427133
47	0.00421827
48	0.00277496
49	0.00163075
50	0.000869027
51	-0.000390583
52	-0.000809105
53	-0.00182502
54	-0.00166444
55	-0.0017103
56	-0.00189525
57	-0.00120278
58	-0.000635839
59	-0.000376022
60	-0.000245161
61	0.000290644
62	-0.000153316
63	0.000828469
64	0.000977373
65	0.000518411
66	0.00076038
67	0.000452446
68	0.000541921
69	6.52314e-05
70	0.000547712
71	0.000817316
72	0.000614998
73	0.000442131
74	0.000629414
75	0.0014555
76	0.00202475
77	0.00154299
78	0.00128299
79	0.00162234
80	0.0020078
81	0.00326269
82	0.00277429
83	0.00233513
84	0.00228662
85	0.00226499
86	0.00219271
87	0.00141045
88	0.000335719
89	0.000269393
90	0.0011092
91	0.000995746
92	0.00106089
93	0.00103029
94	0.00107519
95	0.00111371
96	0.00154796
97	0.00126963
98	0.00113147
99	3.61016e-05
100	-0.000713438
101	-0.001413
102	-0.00151506
103	-0.00145258
104	-0.00132915
105	-0.00144643
106	-0.00223984
107	-0.00240436
108	-0.00293439
109	-0.00196277
110	-0.00182986
111	-0.00169239
112	-0.00129795
113	-0.000729633
114	-0.000394968
115	-5.73862e-05
116	2.41901e-05
117	0.000618874
118	0.00222139
119	0.00286377
120	0.00256229
121	0.00257995
122	0.00309331
123	0.00245168
124	0.00240787
125	0.00251599
126	0.00154555
127	0.0013207
128	0.00159974
129	0.00115337
130	0.0012235
131	0.00103407
132	0.0011307
133	0.000168793
134	-0.000249679
135	-0.000672369
136	-0.000434141
137	0.000304504
138	-8.42271e-05
139	-0.00070585
140	-0.00108619
141	-0.00096655
142	7.0483e-05
143	0.00058875
144	0.000891059
145	0.00163925
146	0.000897967
147	0.00037632
148	-2.43036e-05
149	-0.000173324
150	-0.00025075
151	-0.000567785
152	-0.000850692
153	-0.00131121
154	-0.00181941
155	-0.00161364
156	-0.00203671
157	-0.00205967
158	-0.00118841
159	-0.000472126
160	0.000531763
161	0.000910074
162	0.000429797
163	-0.000882799
164	-0.00248037
165	-0.00247016
166	-0.00205042
167	-0.00139904
168	-0.000926601
169	-0.00136077
170	-0.00119235
171	-0.000872692
172	-0.000436089
173	-0.000362425
174	0.000785876
175	0.00136458
176	0.00108602
177	0.00106538
178	0.000364605
179	0.000701951
180	0.000395143
181	0.000658807
182	0.000632252
183	0.000733808
184	0.00192429
185	0.00228871
186	0.00311785
187	0.00350372
188	0.00355855
189	0.00292185
190	0.00179505
191	0.00179278
192	0.0025942
193	0.00251625
194	0.00240712
195	0.00158723
196	0.00143466
197	0.00195405
198	0.00173367
199	0.00120204
200	0.000834102
201	0.000691803
202	0.000106096
203	-0.000676561
204	-8.8255e-06
205	0.00105362
206	0.00163089
207	0.00183844
208	0.00230738
209	0.00205514
210	0.00147381
211	0.000645919
212	0.000346395
213	-0.000794731
214	-0.00168174
215	-0.00178741
216	-0.00128935
217	-0.000595486
218	-3.06702e-05
219	0.000412316
220	0.00104116
221	0.00135879
222	0.00147592
223	0.00117201
224	0.000525997
225	0.000680359
226	0.00130731
227	0.00140717
228	0.00234655
229	0.00325242
230	0.00357558
231	0.0033121
232	0.00304604
233	0.00244549
234	0.0021603
235	0.00224765
236	0.002923
237	0.00280648
238	0.00270881
239	0.0010158
240	0.000876514
241	0.00170954
242	0.00156207
243	0.00153203
244	0.00261783
245	0.00301715
246	0.00319456
247	0.00358081
248	0.00327122
249	0.00309155
250	0.00170128
251	0.00123094
252	0.00111563
253	0.000840286
254	0.000356513
255	0.000301761
256	0.000580814
257	0.000211036
